BestError tolerance Kp Ki Kd
569 CTE: 0.1523 Steering Value: -0.162936
570 CTE: 0.1537 Steering Value: -0.123848
571 CTE: 0.1537 Steering Value: -0.0800977
572 CTE: 0.1541 Steering Value: -0.0819421
573 CTE: 0.1538 Steering Value: -0.0526642
574 CTE: 0.1527 Steering Value: -0.0275266
575 CTE: 0.151 Steering Value: -0.00576039
576 CTE: 0.1489 Steering Value: 0.018757
577 CTE: 0.1464 Steering Value: 0.036755
578 CTE: 0.1439 Steering Value: 0.0305188
579 CTE: 0.1439 Steering Value: -0.0352698
580 CTE: 0.1414 Steering Value: 0.0513791
581 CTE: 0.1386 Steering Value: 0.0420329
582 CTE: 0.1361 Steering Value: 0.0523115
583 CTE: 0.134 Steering Value: 0.028041
584 CTE: 0.1324 Steering Value: 0.0254996
585 CTE: 0.1324 Steering Value: -0.0244999
586 CTE: 0.1311 Steering Value: 0.0133739
587 CTE: 0.13 Steering Value: -0.0081849
588 CTE: 0.1292 Steering Value: -0.0120347
589 CTE: 0.1286 Steering Value: -0.0151299
590 CTE: 0.1281 Steering Value: -0.0216231
591 CTE: 0.1281 Steering Value: -0.0372475
592 CTE: 0.1279 Steering Value: -0.0330294
593 CTE: 0.1276 Steering Value: -0.0337755
594 CTE: 0.1273 Steering Value: -0.0332551
595 CTE: 0.127 Steering Value: -0.0316618
596 CTE: 0.127 Steering Value: -0.0416613
597 CTE: 0.13 Steering Value: -0.1421
598 CTE: 0.1556 Steering Value: -0.505281
599 CTE: 0.1879 Steering Value: -0.527194
600 CTE: 0.187 Steering Value: -0.134403
601 CTE: 0.2305 Steering Value: -0.611208
602 CTE: 0.2305 Steering Value: -0.180358
603 CTE: 0.2703 Steering Value: -0.629537
604 CTE: 0.3071 Steering Value: -0.53554
605 CTE: 0.3389 Steering Value: -0.633536
606 CTE: 0.3653 Steering Value: -0.613029
607 CTE: 0.3857 Steering Value: -0.634409
608 CTE: 0.3857 Steering Value: -0.250119
609 CTE: 0.3998 Steering Value: -0.634599
610 CTE: 0.4088 Steering Value: -0.438106
611 CTE: 0.4111 Steering Value: -0.329846
612 CTE: 0.4066 Steering Value: -0.053039
613 CTE: 0.4066 Steering Value: -0.213752
614 CTE: 0.398 Steering Value: 0.141586
615 CTE: 0.3843 Steering Value: 0.270008
616 CTE: 0.3678 Steering Value: 0.40965
617 CTE: 0.3501 Steering Value: 0.547683
618 CTE: 0.332 Steering Value: 0.469894
619 CTE: 0.3143 Steering Value: 0.54959
620 CTE: 0.3143 Steering Value: 0.0290035
621 CTE: 0.2978 Steering Value: 0.58437
622 CTE: 0.2805 Steering Value: 0.434808
623 CTE: 0.2653 Steering Value: 0.473929
624 CTE: 0.253 Steering Value: 0.407142
625 CTE: 0.2444 Steering Value: 0.302632
626 CTE: 0.2444 Steering Value: 0.0338834
627 CTE: 0.239 Steering Value: 0.178131
628 CTE: 0.235 Steering Value: 0.0459625
629 CTE: 0.2335 Steering Value: 0.0194942
630 CTE: 0.2356 Steering Value: -0.0774342
631 CTE: 0.239 Steering Value: -0.163641
632 CTE: 0.2432 Steering Value: -0.217297
633 CTE: 0.2473 Steering Value: -0.21398
634 CTE: 0.2565 Steering Value: -0.427218
635 CTE: 0.273 Steering Value: -0.542876
636 CTE: 0.273 Steering Value: -0.124776
637 CTE: 0.2953 Steering Value: -0.61463
638 CTE: 0.3203 Steering Value: -0.523414
639 CTE: 0.3418 Steering Value: -0.630284
640 CTE: 0.3589 Steering Value: -0.610383
641 CTE: 0.3589 Steering Value: -0.218053
642 CTE: 0.3719 Steering Value: -0.629358
643 CTE: 0.3818 Steering Value: -0.418831
644 CTE: 0.3872 Steering Value: -0.429658
645 CTE: 0.3877 Steering Value: -0.220545
646 CTE: 0.3877 Steering Value: -0.203878
647 CTE: 0.3843 Steering Value: -0.0533481
648 CTE: 0.3769 Steering Value: 0.0312579
649 CTE: 0.3668 Steering Value: 0.218794
650 CTE: 0.3546 Steering Value: 0.310913
651 CTE: 0.3422 Steering Value: 0.275196
652 CTE: 0.3306 Steering Value: 0.334957
653 CTE: 0.3306 Steering Value: -0.0275412
654 CTE: 0.3122 Steering Value: 0.494335
655 CTE: 0.3122 Steering Value: -0.0167756
656 CTE: 0.307 Steering Value: 0.172496
657 CTE: 0.3019 Steering Value: 0.079577
658 CTE: 0.2985 Steering Value: 0.0463339
659 CTE: 0.2962 Steering Value: 0.00897479
660 CTE: 0.2962 Steering Value: -0.0676909
661 CTE: 0.2946 Steering Value: -0.0326145
662 CTE: 0.2931 Steering Value: -0.0488903
663 CTE: 0.2918 Steering Value: -0.054737
664 CTE: 0.2907 Steering Value: -0.0596942
665 CTE: 0.2907 Steering Value: -0.0940683
666 CTE: 0.2895 Steering Value: -0.0585656
667 CTE: 0.288 Steering Value: -0.0589978
668 CTE: 0.2863 Steering Value: -0.0476378
669 CTE: 0.2844 Steering Value: -0.0491464
670 CTE: 0.2845 Steering Value: -0.0952697
671 CTE: 0.2845 Steering Value: -0.0919351
672 CTE: 0.3292 Steering Value: -0.516977
673 CTE: 0.3399 Steering Value: -0.38572
674 CTE: 0.3745 Steering Value: -0.608979
675 CTE: 0.4179 Steering Value: -0.580344
676 CTE: 0.4179 Steering Value: -0.205714
677 CTE: 0.4597 Steering Value: -0.622804
678 CTE: 0.4984 Steering Value: -0.541072
679 CTE: 0.5325 Steering Value: -0.632067
680 CTE: 0.5618 Steering Value: -0.614236
681 CTE: 0.5852 Steering Value: -0.634088
682 CTE: 0.5852 Steering Value: -0.309648
683 CTE: 0.6021 Steering Value: -0.634529
684 CTE: 0.6138 Steering Value: -0.563747
685 CTE: 0.6181 Steering Value: -0.439501
686 CTE: 0.6144 Steering Value: -0.180172
687 CTE: 0.6032 Steering Value: 0.0216977
688 CTE: 0.5862 Steering Value: 0.11556
689 CTE: 0.5652 Steering Value: 0.495228
690 CTE: 0.5413 Steering Value: 0.529019
691 CTE: 0.5157 Steering Value: 0.611849
692 CTE: 0.5157 Steering Value: -0.0428606
693 CTE: 0.4893 Steering Value: 0.637293
694 CTE: 0.4598 Steering Value: 0.494457
695 CTE: 0.4303 Steering Value: 0.642844
696 CTE: 0.4303 Steering Value: 0.0137539
697 CTE: 0.4017 Steering Value: 0.644054
698 CTE: 0.3717 Steering Value: 0.506809
699 CTE: 0.3434 Steering Value: 0.644319
700 CTE: 0.3178 Steering Value: 0.614377
701 CTE: 0.3178 Steering Value: 0.0190367
702 CTE: 0.2955 Steering Value: 0.637844
703 CTE: 0.2738 Steering Value: 0.50796
704 CTE: 0.2563 Steering Value: 0.642963
705 CTE: 0.2438 Steering Value: 0.432111
706 CTE: 0.2371 Steering Value: 0.240449
707 CTE: 0.2363 Steering Value: 0.053855
708 CTE: 0.2363 Steering Value: 0.0271896
709 CTE: 0.2651 Steering Value: -0.288974
710 CTE: 0.2797 Steering Value: -0.49026
711 CTE: 0.2797 Steering Value: -0.0741702
712 CTE: 0.2946 Steering Value: -0.603151
713 CTE: 0.311 Steering Value: -0.512374
714 CTE: 0.3266 Steering Value: -0.580305
715 CTE: 0.3408 Steering Value: -0.60466
716 CTE: 0.3526 Steering Value: -0.622795
717 CTE: 0.3526 Steering Value: -0.228575
718 CTE: 0.3615 Steering Value: -0.442789
719 CTE: 0.3685 Steering Value: -0.351055
720 CTE: 0.3718 Steering Value: -0.314335
721 CTE: 0.372 Steering Value: -0.191049
722 CTE: 0.3688 Steering Value: -0.061125
723 CTE: 0.3688 Steering Value: -0.175409
724 CTE: 0.3638 Steering Value: 0.0599034
725 CTE: 0.3562 Steering Value: 0.112012
726 CTE: 0.3478 Steering Value: 0.212536
727 CTE: 0.3478 Steering Value: -0.0874635
728 CTE: 0.3401 Steering Value: 0.162034
729 CTE: 0.3308 Steering Value: 0.195485
730 CTE: 0.3221 Steering Value: 0.171475
731 CTE: 0.3146 Steering Value: 0.115119
732 CTE: 0.3083 Steering Value: 0.158726
733 CTE: 0.3057 Steering Value: 0.0136816
734 CTE: 0.3201 Steering Value: -0.461563
735 CTE: 0.3201 Steering Value: -0.0575935
736 CTE: 0.3535 Steering Value: -0.59689
737 CTE: 0.3451 Steering Value: 0.187712
738 CTE: 0.3847 Steering Value: -0.626413
739 CTE: 0.3847 Steering Value: -0.241823
740 CTE: 0.4203 Steering Value: -0.632854
741 CTE: 0.4529 Steering Value: -0.54895
742 CTE: 0.4804 Steering Value: -0.634259
743 CTE: 0.5021 Steering Value: -0.615954
744 CTE: 0.5174 Steering Value: -0.634567
745 CTE: 0.5174 Steering Value: -0.289787
746 CTE: 0.5254 Steering Value: -0.55892
747 CTE: 0.5278 Steering Value: -0.288343
748 CTE: 0.5228 Steering Value: -0.127912
749 CTE: 0.5119 Steering Value: 0.107918
750 CTE: 0.4963 Steering Value: 0.260343
751 CTE: 0.4963 Steering Value: -0.172989
752 CTE: 0.4785 Steering Value: 0.55277
753 CTE: 0.456 Steering Value: 0.391767
754 CTE: 0.4322 Steering Value: 0.624404
755 CTE: 0.4078 Steering Value: 0.521482
756 CTE: 0.3837 Steering Value: 0.640031
757 CTE: 0.3606 Steering Value: 0.617578
758 CTE: 0.3393 Steering Value: 0.525739
759 CTE: 0.3206 Steering Value: 0.626735
760 CTE: 0.3206 Steering Value: 0.0423625
761 CTE: 0.3053 Steering Value: 0.55895
762 CTE: 0.2908 Steering Value: 0.443667
763 CTE: 0.2871 Steering Value: 0.148445
764 CTE: 0.2871 Steering Value: 0.0396218
765 CTE: 0.3094 Steering Value: -0.463806
766 CTE: 0.3547 Steering Value: -0.487548
767 CTE: 0.4114 Steering Value: -0.597379
768 CTE: 0.467 Steering Value: -0.602559
769 CTE: 0.5201 Steering Value: -0.62652
770 CTE: 0.5201 Steering Value: -0.28255
771 CTE: 0.5703 Steering Value: -0.632878
772 CTE: 0.6177 Steering Value: -0.557835
773 CTE: 0.661 Steering Value: -0.634265
774 CTE: 0.661 Steering Value: -0.332565
775 CTE: 0.6994 Steering Value: -0.634568
776 CTE: 0.7333 Steering Value: -0.568747
777 CTE: 0.7613 Steering Value: -0.634634
778 CTE: 0.7825 Steering Value: -0.620273
779 CTE: 0.7825 Steering Value: -0.355023
780 CTE: 0.7963 Steering Value: -0.631515
781 CTE: 0.8037 Steering Value: -0.573647
782 CTE: 0.8037 Steering Value: -0.314757
783 CTE: 0.7961 Steering Value: -0.160173
784 CTE: 0.7822 Steering Value: 0.0479768
785 CTE: 0.7822 Steering Value: -0.299522
786 CTE: 0.7645 Steering Value: 0.374924
787 CTE: 0.7405 Steering Value: 0.382978
788 CTE: 0.714 Steering Value: 0.585603
789 CTE: 0.6569 Steering Value: 0.461287
790 CTE: 0.6278 Steering Value: 0.631566
791 CTE: 0.5995 Steering Value: 0.604445
792 CTE: 0.5727 Steering Value: 0.641594
793 CTE: 0.5727 Steering Value: -0.0302158
794 CTE: 0.5483 Steering Value: 0.643782
795 CTE: 0.5233 Steering Value: 0.497215
796 CTE: 0.5014 Steering Value: 0.644259
797 CTE: 0.4835 Steering Value: 0.464454
798 CTE: 0.4703 Steering Value: 0.4747
799 CTE: 0.4703 Steering Value: 0.00327316
800 CTE: 0.4644 Steering Value: 0.164717
801 CTE: 0.4777 Steering Value: -0.495478
802 CTE: 0.5216 Steering Value: -0.460256
803 CTE: 0.5216 Steering Value: -0.116736
804 CTE: 0.5938 Steering Value: -0.596605
805 CTE: 0.6711 Steering Value: -0.52166
806 CTE: 0.6711 Steering Value: -0.22299
807 CTE: 0.7474 Steering Value: -0.610001
808 CTE: 0.8229 Steering Value: -0.544841
809 CTE: 0.8962 Steering Value: -0.629274
810 CTE: 0.9666 Steering Value: -0.615058
811 CTE: 0.9666 Steering Value: -0.405038
812 CTE: 1.0333 Steering Value: -0.630377
813 CTE: 1.0959 Steering Value: -0.584558
814 CTE: 1.1537 Steering Value: -0.633719
815 CTE: 1.2063 Steering Value: -0.623723
816 CTE: 1.2533 Steering Value: -0.634449
817 CTE: 1.2533 Steering Value: -0.510439
818 CTE: 1.2946 Steering Value: -0.634608
819 CTE: 1.3297 Steering Value: -0.607552
820 CTE: 1.3578 Steering Value: -0.634643
821 CTE: 1.3783 Steering Value: -0.62874
822 CTE: 1.3904 Steering Value: -0.63465
823 CTE: 1.3904 Steering Value: -0.55177
824 CTE: 1.3935 Steering Value: -0.634282
825 CTE: 1.3875 Steering Value: -0.396459
826 CTE: 1.3714 Steering Value: -0.0987729
827 CTE: 1.3467 Steering Value: 0.336632
828 CTE: 1.3157 Steering Value: 0.482259
829 CTE: 1.301 Steering Value: 0.211942
830 CTE: 1.301 Steering Value: -0.313051
831 CTE: 1.2906 Steering Value: -0.0771348
832 CTE: 1.2906 Steering Value: -0.337134
833 CTE: 1.2972 Steering Value: -0.51302
834 CTE: 1.2974 Steering Value: -0.464229
835 CTE: 1.2893 Steering Value: -0.256674
836 CTE: 1.273 Steering Value: -0.0265983
837 CTE: 1.2497 Steering Value: 0.258189
838 CTE: 1.2215 Steering Value: 0.498005
839 CTE: 1.1906 Steering Value: 0.516105
840 CTE: 1.158 Steering Value: 0.612456
841 CTE: 1.158 Steering Value: -0.234944
842 CTE: 1.1244 Steering Value: 0.637425
843 CTE: 1.0861 Steering Value: 0.452551
844 CTE: 1.0474 Steering Value: 0.642873
845 CTE: 1.0093 Steering Value: 0.602539
846 CTE: 0.9726 Steering Value: 0.644061
847 CTE: 0.9381 Steering Value: 0.635261
848 CTE: 0.9381 Steering Value: -0.146169
849 CTE: 0.9068 Steering Value: 0.615598
850 CTE: 0.8743 Steering Value: 0.471919
851 CTE: 0.8454 Steering Value: 0.638111
852 CTE: 0.8208 Steering Value: 0.606764
853 CTE: 0.8208 Steering Value: -0.139476
854 CTE: 0.8015 Steering Value: 0.355256
855 CTE: 0.7828 Steering Value: 0.36187
856 CTE: 0.7686 Steering Value: 0.29448
857 CTE: 0.7594 Steering Value: 0.110488
858 CTE: 0.755 Steering Value: -0.0362282
859 CTE: 0.7541 Steering Value: -0.171851
860 CTE: 0.7555 Steering Value: -0.264084
861 CTE: 0.7579 Steering Value: -0.32106
862 CTE: 0.7601 Steering Value: -0.355176
863 CTE: 0.7601 Steering Value: -0.281837
864 CTE: 0.7614 Steering Value: -0.338212
865 CTE: 0.7614 Steering Value: -0.3021
866 CTE: 0.7592 Steering Value: -0.224406
867 CTE: 0.7549 Steering Value: -0.169127
868 CTE: 0.7487 Steering Value: -0.208979
869 CTE: 0.7946 Steering Value: -0.533091
870 CTE: 0.8548 Steering Value: -0.541784
871 CTE: 0.9497 Steering Value: -0.612494
872 CTE: 0.9497 Steering Value: -0.397404
873 CTE: 1.0421 Steering Value: -0.629818
874 CTE: 1.1288 Steering Value: -0.582893
875 CTE: 1.2091 Steering Value: -0.633597
876 CTE: 1.2827 Steering Value: -0.62336
877 CTE: 1.3491 Steering Value: -0.634422
878 CTE: 1.3491 Steering Value: -0.539152
879 CTE: 1.4083 Steering Value: -0.634602
880 CTE: 1.46 Steering Value: -0.613817
881 CTE: 1.5035 Steering Value: -0.634641
882 CTE: 1.5035 Steering Value: -0.585691
883 CTE: 1.5382 Steering Value: -0.63465
884 CTE: 1.5639 Steering Value: -0.62397
885 CTE: 1.5797 Steering Value: -0.634651
886 CTE: 1.5851 Steering Value: -0.632321
887 CTE: 1.5797 Steering Value: -0.449745
888 CTE: 1.5629 Steering Value: -0.0780214
889 CTE: 1.5629 Steering Value: -0.603013
890 CTE: 1.539 Steering Value: 0.188974
891 CTE: 1.5038 Steering Value: 0.372251
892 CTE: 1.4625 Steering Value: 0.545036
893 CTE: 1.4159 Steering Value: 0.58502
894 CTE: 1.3649 Steering Value: 0.622716
895 CTE: 1.3649 Steering Value: -0.286754
896 CTE: 1.3101 Steering Value: 0.639663
897 CTE: 1.2482 Steering Value: 0.441248
898 CTE: 1.1834 Steering Value: 0.64336
899 CTE: 1.1834 Steering Value: -0.21166
900 CTE: 1.1173 Steering Value: 0.644168
901 CTE: 1.0571 Steering Value: 0.45763
902 CTE: 1.0571 Steering Value: -0.3595
903 CTE: 1.0139 Steering Value: 0.603647
904 CTE: 0.9807 Steering Value: 0.425377
905 CTE: 0.9476 Steering Value: 0.635503
906 CTE: 0.9147 Steering Value: 0.596611
907 CTE: 0.8829 Steering Value: 0.642453
908 CTE: 0.8829 Steering Value: -0.122417
909 CTE: 0.853 Steering Value: 0.64397
910 CTE: 0.8212 Steering Value: 0.4771
911 CTE: 0.792 Steering Value: 0.6443
912 CTE: 0.7662 Steering Value: 0.607895
913 CTE: 0.7662 Steering Value: -0.121965
914 CTE: 0.7446 Steering Value: 0.63643
915 CTE: 0.7229 Steering Value: 0.477199
916 CTE: 0.706 Steering Value: 0.400298
917 CTE: 0.6943 Steering Value: 0.207519
918 CTE: 0.6881 Steering Value: 0.0323254
919 CTE: 0.6859 Steering Value: -0.0955812
920 CTE: 0.6859 Steering Value: -0.156689
921 CTE: 0.6855 Steering Value: -0.20841
922 CTE: 0.686 Steering Value: -0.254035
923 CTE: 0.6868 Steering Value: -0.272702
924 CTE: 0.6872 Steering Value: -0.266867
925 CTE: 0.6872 Steering Value: -0.257774
926 CTE: 0.7248 Steering Value: -0.554413
927 CTE: 0.7697 Steering Value: -0.55243
928 CTE: 0.852 Steering Value: -0.617146
929 CTE: 0.9424 Steering Value: -0.616714
930 CTE: 1.0293 Steering Value: -0.630832
931 CTE: 1.0293 Steering Value: -0.439622
932 CTE: 1.1116 Steering Value: -0.633819
933 CTE: 1.1891 Steering Value: -0.592103
934 CTE: 1.2616 Steering Value: -0.63447
935 CTE: 1.2616 Steering Value: -0.51295
936 CTE: 1.3284 Steering Value: -0.634612
937 CTE: 1.3893 Steering Value: -0.6081
938 CTE: 1.4435 Steering Value: -0.634643
939 CTE: 1.4435 Steering Value: -0.567693
940 CTE: 1.4904 Steering Value: -0.63465
941 CTE: 1.5294 Steering Value: -0.620044
942 CTE: 1.5598 Steering Value: -0.634651
943 CTE: 1.5808 Steering Value: -0.631465
944 CTE: 1.5808 Steering Value: -0.605705
945 CTE: 1.592 Steering Value: -0.633957
946 CTE: 1.5928 Steering Value: -0.628337
947 CTE: 1.5827 Steering Value: -0.312255
948 CTE: 1.5612 Steering Value: 0.166218
949 CTE: 1.5612 Steering Value: -0.601634
950 CTE: 1.5003 Steering Value: 0.0891568
951 CTE: 1.4015 Steering Value: 0.372552
952 CTE: 1.3406 Steering Value: 0.523259
953 CTE: 1.2747 Steering Value: 0.585086
954 CTE: 1.2046 Steering Value: 0.617965
955 CTE: 1.2046 Steering Value: -0.243415
956 CTE: 1.1314 Steering Value: 0.638627
957 CTE: 1.0517 Steering Value: 0.450703
958 CTE: 0.9695 Steering Value: 0.643134
959 CTE: 0.886 Steering Value: 0.602136
960 CTE: 0.8019 Steering Value: 0.644118
961 CTE: 0.8019 Steering Value: -0.0964521
962 CTE: 0.7181 Steering Value: 0.644333
963 CTE: 0.6314 Steering Value: 0.482765
964 CTE: 0.5459 Steering Value: 0.64438
965 CTE: 0.5459 Steering Value: -0.0193903
966 CTE: 0.4624 Steering Value: 0.644389
967 CTE: 0.3779 Steering Value: 0.499578
968 CTE: 0.3038 Steering Value: 0.644392
969 CTE: 0.2578 Steering Value: 0.612799
970 CTE: 0.2578 Steering Value: 0.0354589
971 CTE: 0.2407 Steering Value: 0.6375
972 CTE: 0.2542 Steering Value: -0.488456
973 CTE: 0.2781 Steering Value: -0.357112
974 CTE: 0.3031 Steering Value: -0.602757
975 CTE: 0.3282 Steering Value: -0.574102
976 CTE: 0.3282 Steering Value: -0.172562
977 CTE: 0.3523 Steering Value: -0.621442
978 CTE: 0.3759 Steering Value: -0.533839
979 CTE: 0.3976 Steering Value: -0.63177
980 CTE: 0.4167 Steering Value: -0.612658
981 CTE: 0.4325 Steering Value: -0.634023
982 CTE: 0.4325 Steering Value: -0.263773
983 CTE: 0.4443 Steering Value: -0.634514
984 CTE: 0.453 Steering Value: -0.445522
985 CTE: 0.4567 Steering Value: -0.374411
986 CTE: 0.455 Steering Value: -0.173225
987 CTE: 0.4479 Steering Value: 0.00962743
988 CTE: 0.4479 Steering Value: -0.212246
989 CTE: 0.4385 Steering Value: 0.150828
990 CTE: 0.425 Steering Value: 0.205002
991 CTE: 0.4105 Steering Value: 0.366687
992 CTE: 0.3956 Steering Value: 0.321956
993 CTE: 0.3816 Steering Value: 0.406825
994 CTE: 0.3816 Steering Value: -0.0306737
995 CTE: 0.3691 Steering Value: 0.310781
996 CTE: 0.3557 Steering Value: 0.309155
997 CTE: 0.3442 Steering Value: 0.327723
998 CTE: 0.3352 Steering Value: 0.251944
999 CTE: 0.3292 Steering Value: 0.164044
1000 CTE: 0.3292 Steering Value: -0.0234543
1001 CTE: 0.3252 Steering Value: 0.0753694
1002 CTE: 0.322 Steering Value: 0.0020905
1003 CTE: 0.3202 Steering Value: -0.0258097
1004 CTE: 0.3194 Steering Value: -0.0665572
1005 CTE: 0.3236 Steering Value: -0.215571
1006 CTE: 0.3414 Steering Value: -0.510713
1007 CTE: 0.3414 Steering Value: -0.113133
1008 CTE: 0.3722 Steering Value: -0.607613
1009 CTE: 0.4087 Steering Value: -0.520874
1010 CTE: 0.4423 Steering Value: -0.628753
1011 CTE: 0.4731 Steering Value: -0.609829
1012 CTE: 0.4731 Steering Value: -0.251759
1013 CTE: 0.5003 Steering Value: -0.629236
1014 CTE: 0.5246 Steering Value: -0.551117
1015 CTE: 0.5444 Steering Value: -0.633471
1016 CTE: 0.5591 Steering Value: -0.616427
1017 CTE: 0.5679 Steering Value: -0.51429
1018 CTE: 0.5703 Steering Value: -0.381769
1019 CTE: 0.5703 Steering Value: -0.301766
1020 CTE: 0.5668 Steering Value: -0.162022
1021 CTE: 0.5578 Steering Value: 0.0518817
1022 CTE: 0.5442 Steering Value: 0.230199
1023 CTE: 0.5279 Steering Value: 0.400088
1024 CTE: 0.5105 Steering Value: 0.38421
1025 CTE: 0.4927 Steering Value: 0.411701
1026 CTE: 0.4927 Steering Value: -0.0567169
1027 CTE: 0.4754 Steering Value: 0.45983
1028 CTE: 0.456 Steering Value: 0.460883
1029 CTE: 0.4379 Steering Value: 0.38412
1030 CTE: 0.467 Steering Value: -0.23783
1031 CTE: 0.6285 Steering Value: -0.412391
1032 CTE: 0.6859 Steering Value: -0.548079
1033 CTE: 0.7421 Steering Value: -0.586162
1034 CTE: 0.7421 Steering Value: -0.308792
1035 CTE: 0.7963 Steering Value: -0.624073
1036 CTE: 0.8484 Steering Value: -0.563561
1037 CTE: 0.8972 Steering Value: -0.632344
1038 CTE: 0.942 Steering Value: -0.619142
1039 CTE: 0.9822 Steering Value: -0.634149
1040 CTE: 1.017 Steering Value: -0.631268
1041 CTE: 1.017 Steering Value: -0.436368
1042 CTE: 1.0457 Steering Value: -0.633914
1043 CTE: 1.0686 Steering Value: -0.591393
1044 CTE: 1.0849 Steering Value: -0.634491
1045 CTE: 1.0941 Steering Value: -0.625214
1046 CTE: 1.096 Steering Value: -0.531278
1047 CTE: 1.0909 Steering Value: -0.332368
1048 CTE: 1.0778 Steering Value: -0.107946
1049 CTE: 1.0778 Steering Value: -0.435439
1050 CTE: 1.0596 Steering Value: 0.269044
1051 CTE: 1.0337 Steering Value: 0.318143
1052 CTE: 1.0049 Steering Value: 0.562504
1053 CTE: 0.9738 Steering Value: 0.521548
1054 CTE: 0.9414 Steering Value: 0.626527
1055 CTE: 0.9084 Steering Value: 0.617592
1056 CTE: 0.9084 Steering Value: -0.154928
1057 CTE: 0.8755 Steering Value: 0.638545
1058 CTE: 0.8395 Steering Value: 0.470007
1059 CTE: 0.8042 Steering Value: 0.643117
1060 CTE: 0.7706 Steering Value: 0.606347
1061 CTE: 0.7394 Steering Value: 0.644114
1062 CTE: 0.7394 Steering Value: -0.0777055
1063 CTE: 0.7114 Steering Value: 0.597578
1064 CTE: 0.683 Steering Value: 0.458144
1065 CTE: 0.6583 Steering Value: 0.634179
1066 CTE: 0.6381 Steering Value: 0.473438
1067 CTE: 0.6232 Steering Value: 0.451868
1068 CTE: 0.6141 Steering Value: 0.17564
1069 CTE: 0.6112 Steering Value: 0.0156924
1070 CTE: 0.6112 Steering Value: -0.0809703
1071 CTE: 0.6111 Steering Value: -0.173322
1072 CTE: 0.6131 Steering Value: -0.247788
1073 CTE: 0.616 Steering Value: -0.295123
1074 CTE: 0.6198 Steering Value: -0.354944
1075 CTE: 0.6297 Steering Value: -0.540667
